"","City","x","y"
"4901","Shiyan",110.8123014,32.61291295
"4902","Shizuishan",106.7703125,39.2390625
"4903","Shizuoka",138.42158072,34.99351644
"4904","Shkoder",19.51442308,42.06826923
"4905","Sholapur",75.90740741,17.66759259
"4906","Shonzhy",79.46666666,43.53583333
"4907","Shostka",33.48296784,51.8755117
"4908","Shouzhou",112.46855691,39.34989837
"4909","Shreveport",-93.73795872,32.47738277
"4910","Shu",73.76983333,43.60933333
"4911","Shuangcheng",126.30343851,45.37665858
"4912","Shulan",126.95099207,44.41395503
"4913","Shumen",26.93726191,43.27273809
"4914","Shumerlya",46.41729798,55.49583333
"4915","Shuya",41.37056452,56.85134409
"4916","Shuyang",118.59782784,34.09739021
"4917","Shwebo",95.69898648,22.57849099
"4918","Shymkent",69.63209259,42.31157407
"4919","Si Racha",100.93333334,13.1625
"4920","Sialkote",74.59585731,32.44094848
"4921","Siauliai",23.30928819,55.92942708
"4922","Sibay",58.66550926,52.7150463
"4923","Sibiti",13.35583334,-3.69083333
"4924","Sibiu",24.15026042,45.79049479
"4925","Sibolga",98.84980684,1.64522627
"4926","Sibu",111.8449359,2.28775641
"4927","Sibut",19.08416667,5.73083333
"4928","Sica Sica",-67.7375,-17.33333333
"4929","Sicuani",-71.22916667,-14.26628788
"4930","Sidi bel Abbes",-0.6206761,35.1956761
"4931","Sidney",-102.98194445,41.13888889
"4932","Siedlce",22.28262821,52.17032051
"4933","Siem Reap",103.85965909,13.37481061
"4934","Siena",11.32546296,43.32314815
"4935","Siguiri",-9.17403846,11.42403846
"4936","Sikar",75.1518286,27.71611172
"4937","Sikasso",-5.67234848,11.31439394
"4938","Sikonge",32.76666667,-5.625
"4939","Silchar",92.36681846,24.71723908
"4940","Siliguri",88.40319778,26.47359665
"4941","Simao",100.96706349,22.78015873
"4942","Simferopol",34.08513314,44.96856509
"4943","Sincelejo",-75.391,9.30666667
"4944","Singapore",103.81462235,1.35661673
"4945","Singaraja",115.14697294,-8.11171652
"4946","Singida",34.74444445,-4.81574073
"4947","Singkawang",108.99015152,0.90871212
"4948","Singleton",151.17440476,-32.56964286
"4949","Sinnamary",-52.95416667,5.375
"4950","Sinop",-55.49714912,-11.86074561
"4951","Sinuiju",124.43607143,40.06559524
"4952","Sioux City",-96.38980352,42.49637534
"4953","Sioux Falls",-96.73798759,43.53501773
"4954","Siping",124.35840301,43.16520346
"4955","Siracusa",15.27992424,37.05330086
"4956","Sirsa",75.38941325,29.57181507
"4957","Sisaket",104.33035714,15.11904762
"4958","Sisophon",102.9625,13.58981481
"4959","Sitapur",80.7051942,27.63330127
"4960","Sitia",26.1,35.20833334
"4961","Sitka",-135.3379386,57.05372807
"4962","Sittwe",92.88125,20.14270833
"4963","Sivas",37.00729167,39.74791667
"4964","Siwa",25.53112745,29.2007353
"4965","Sixaola",-82.61666711,9.52500067
"4966","Skagway",-135.30972222,59.45972222
"4967","Skelleftea",20.9595696,64.75325091
"4968","Skien",9.63766557,59.15819536
"4969","Skikda",6.95221354,36.87115885
"4970","Skopje",21.43024345,42.00725655
"4971","Skovorodino",123.94166667,53.98333334
"4972","Slantsy",28.07651515,59.10681818
"4973","Slavgorod",78.64494048,52.99434524
"4974","Slavonski Brod",18.01802435,45.14892322
"4975","Slidell",-89.77414021,30.28121693
"4976","Sligo",-8.47465277,54.27083333
"4977","Sliven",26.32824074,42.66736111
"4978","Slobodskoy",50.17691441,58.72713964
"4979","Slupsk",17.02004505,54.46869369
"4980","Slyudyanka",103.69981884,51.65561594
"4981","Smara",-11.67724359,26.74455128
"4982","Smithers",-127.16057693,54.7798077
"4983","Smithton",145.12202381,-40.84583333
"4984","Smolensk",32.06334746,54.79197269
"4985","Sobral",-40.3502193,-3.68530702
"4986","Soc Trang",105.98882464,9.55576912
"4987","Sochi",39.7354885,43.6033046
"4988","Socorro1",-106.89583333,34.0640625
"4989","Socorro2",-73.25833334,6.46666667
"4990","Sodankyla",26.58503086,67.4183642
"4991","Sodo",37.74046587,6.96900243
"4992","Sofia",23.3283188,42.68234012
"4993","Sogamoso",-72.93472222,5.71736111
"4994","Sohag",31.73487327,26.511031
"4995","Sohano",154.675,-5.42083333
"4996","Sokcho",128.57407407,38.20115741
"4997","Soke",27.41912879,37.73229167
"4998","Sokode",1.14768519,8.98225309
"4999","Sokol",40.11064815,59.46373457
"5000","Sokolo",-6.11805556,14.73194444
"5001","Sokoto",5.2388776,12.9420393
"5002","Sol-lletsk",54.99328704,51.17129629
"5003","Soledad",-74.78849921,10.85980834
"5004","Solikamsk",56.73572404,59.66707651
"5005","Solnechnogorsk",36.97388889,56.18138889
"5006","Solwezi",26.38861111,-12.18472222
"5007","Son Tay",105.52689292,21.07637764
"5008","Sonbong",130.3906746,42.34107143
"5009","Songea",35.65208334,-10.67743056
"5010","Songkhla",100.54099462,7.23965054
"5011","Songo",14.84791667,-7.34895833
"5012","Sonipat",77.07430437,29.01053904
"5013","Sonson",-75.30833333,5.7125
"5014","Sonsonate",-89.74224911,13.73355735
"5015","Sopur",74.46058745,34.27076187
"5016","Sorocaba",-47.45546778,-23.48864622
"5017","Sorong",131.28611111,-0.88472222
"5018","Soroti",33.59166667,1.7125
"5019","Sosnogorsk",53.88657407,63.60648148
"5020","Sotik",35.15313574,-0.68140034
"5021","Soubre",-6.58142656,5.79442091
"5022","Souk Ahras",7.96111111,36.28819444
"5023","Sousse",10.5888285,35.83375604
"5024","South Bend",-86.2235034,41.70583604
"5025","Southampton",-1.35784882,50.92172742
"5026","Southaven",-90.02315367,34.991251
"5027","Southend",0.52541702,51.53447278
"5028","Southern Cross",119.32083334,-31.22916667
"5029","Sovetsk1",21.88814103,55.07788462
"5030","Sovetsk2",48.96,57.5825
"5031","Soyo",12.36875,-6.13680555
"5032","Spanish Town",-76.9461058,17.99078447
"5033","Spartanburg",-81.95296224,34.96064453
"5034","Sparti",22.42833334,37.07416666
"5035","Spassk Dalniy",132.80707071,44.59141414
"5036","Spencer",-95.14625,43.14375
"5037","Split",16.45435751,43.53050255
"5038","Spokane",-117.34451754,47.67676316
"5039","Spring Hill",-82.54744021,28.47957773
"5040","Springbok",17.88194445,-29.66805555
"5041","Springfield1",-93.287129,37.18755708
"5042","Springfield2",-89.65817039,39.78526536
"5043","Springfield3",-83.8009058,39.93518116
"5044","Springfield4",-72.56231685,42.10814364
"5045","Springfield5",-122.97903184,44.05252257
"5046","Springs",28.41595867,-26.26626997
"5047","Srinagar",74.81684189,33.96415648
"5048","St. Anthony",-55.5875,51.37916666
"5049","St. Augustine",-81.31452206,29.85588235
"5050","St. Charles1",-90.5516598,38.70351315
"5051","St. Charles2",-76.91467803,38.62528409
"5052","St. Cloud",-94.18782895,45.57127193
"5053","St. George",-113.58560298,37.1071477
"5054","St. John",-66.05511696,45.28552632
"5055","St. JohnÛªs",-52.76169048,47.55802381
"5056","St. Joseph",-94.82628677,39.76194853
"5057","St. Louis",-90.37638889,38.64162592
"5058","St. Paul",-93.06475848,44.92423042
"5059","St. Petersburg1",-82.72959961,27.87143929
"5060","St. Petersburg2",30.35697622,59.89301256
"5061","St.-Benoit",55.71325757,-21.05037879
"5062","St.-Brieuc",-2.74741666,48.50558333
"5063","St.-Denis",55.47519841,-20.90548942
"5064","St.-Jerome",-74.00932203,45.79908192
"5065","Stamford",-73.65294002,41.08500828
"5066","Standerton",29.24537037,-26.95555555
"5067","Stanley",-57.85416666,-51.69583333
"5068","Stara Zagora",25.63088235,42.41715686
"5069","Staraya Russa",31.35170454,57.99185606
"5070","Starsy Oskol",37.83953704,51.30833333
"5071","State College",-77.85351124,40.79770599
"5072","Stavanger",5.7028189,58.95648176
"5073","Stavropol",41.96346899,45.03123385
"5074","Stawell",142.76770833,-37.05625
"5075","Steinbach",-96.68527778,49.52583333
"5076","Steinkjer",11.48583333,64.02722222
"5077","Stepanakert",46.75385802,39.82330247
"5078","Stephenville",-58.58371212,48.55075758
"5079","Sterlitamak",55.9586758,53.65188356
"5080","Stettler",-112.7125,52.32202381
"5081","Stillwater",-97.05700758,36.13276515
"5082","Stockholm",18.04498202,59.3286802
"5083","Stoke",-2.18473757,53.03347145
"5084","Stony Rapids",-105.8375,59.25416667
"5085","Stralsund",13.07222223,54.30050505
"5086","Strasbourg",7.75381155,48.57616004
"5087","Streaky Bay",134.2125,-32.80416666
"5088","Strezhevoy",77.58089081,60.72801724
"5089","Stuttgart",9.22053546,48.80008865
"5090","Subotica",19.66478495,46.09946236
"5091","Suceava",26.25138889,47.66089181
"5092","Sucre",-65.26031746,-19.03055555
"5093","Sudbury",-80.97231735,46.48150685
"5094","Suhar",56.69220297,24.39294555
"5095","Suihua",126.97119121,46.64133436
"5096","Suileng",127.12147437,47.23891025
"5097","Sukabumi",106.85520828,-7.18651074
"5098","Sukhothai",99.75260418,17.01666667
"5099","Sukhumi",41.00253268,43.00514706
"5100","Sukkur",68.80985067,27.832071
"5101","Sullana",-80.68462643,-4.89583334
"5102","Sumbawanga",31.60888889,-7.94333333
"5103","Sumbe",13.84027778,-11.20138889
"5104","Sumenep",113.61533698,-7.01822915
"5105","Sumqayt",49.66283333,40.57983334
"5106","Sumter",-80.36522277,33.91934818
"5107","Sumy",34.79987374,50.91300505
"5108","Sunbury",144.72083334,-37.57760417
"5109","Sunchales",-61.55544872,-30.9426282
"5110","Sunchon",126.06028856,39.43059601
"5111","Sunderland",-1.43854703,54.91453896
"5112","Sundsvall",17.33444684,62.43685345
"5113","Sungai Petani",100.4768963,5.59972633
"5114","Sungaipenuh",101.39583333,-2.0625
"5115","Sunshine Coast",153.09589947,-26.7234127
"5116","Suntar",117.63630953,62.15535714
"5117","Superior",-92.09156977,46.70998062
"5118","Sur",59.51354167,22.57395833
"5119","Surabaya",112.43719349,-7.65453435
"5120","Surakarta",111.05544606,-7.56390577
"5121","Surat",72.98977443,21.22818701
"5122","Surat Thani",99.33875571,9.13076484
"5123","Surgut",73.41707317,61.26026423
"5124","Surigao",125.47699275,9.7759058
"5125","Surin",103.50027778,14.89638889
"5126","Surt",16.57473958,31.19114584
"5127","Suva",178.47288461,-18.10673077
"5128","Suwalki",22.93227124,54.09893791
"5129","Suwon",127.05549469,37.11254106
"5130","Suzhou",120.7223222,31.37655802
"5131","Svendborg",10.60524692,55.06805555
"5132","Svetogorsk",28.79652778,61.19527778
"5133","Svobodnyy",128.13919753,51.37114197
"5134","Swakopmund",14.5323718,-22.66570513
"5135","Swan Hill",143.55083333,-35.34305556
"5136","Swansea",-3.90289802,51.64235075
"5137","Swellendam",20.44,-34.02583334
"5138","Swift Current",-107.79640805,50.28606322
"5139","Sydney1",151.02703273,-33.83628542
"5140","Sydney2",-60.19722222,46.13472222
"5141","Syktyvkar",50.78785378,61.71717767
"5142","Sylhet",91.81948071,24.78132079
"5143","Syracuse",-76.13708746,43.07428218
"5144","Syzran",48.44716828,53.15
"5145","Szczecin",14.54356061,53.46888528
"5146","Szeged",20.15068408,46.26735075
"5147","Szekesfehervar",18.41942771,47.1877008
"5148","Szolnok",20.18125,47.16348039
"5149","Szombathely",16.62991293,47.22866916
"5150","Tabora",32.81941489,-5.02260638
"5151","Tabriz",46.29806466,38.07178962
"5152","Tabuk",36.58608631,28.37909226
"5153","Tacheng",82.97854167,46.74291667
"5154","Tacloban",125.00056306,11.20529279
"5155","Tacna",-70.24806548,-18.01235119
"5156","Tacoma",-122.40198539,47.18838295
"5157","Tacuarembo",-55.97878788,-31.71818182
"5158","Tadmur",38.28108975,34.56698718
"5159","Taedong",125.43472222,40.62638889
"5160","Taganrog",38.90190129,47.24300162
"5161","Tagum",125.79821428,7.37678571
"5162","Tahoua",5.26407658,14.90101351
"5163","Taian",116.98056825,36.0797721
"5164","Taichung",120.59378194,24.08802282
"5165","Tailai",123.41160714,46.39107143
"5166","Tainan",120.25275101,23.00789599
"5167","Taipei",121.25325337,24.94055063
"5168","Taiping",100.72559524,4.8527381
"5169","Taitung",121.11904008,22.76429325
"5170","Taiyuan",112.24510581,37.44551544
"5171","Taizhou",120.06770972,32.79807135
"5172","Taizz",44.08402,13.67093809
"5173","Tak",99.13305556,16.88333333
"5174","Takamatsu",134.05200216,34.31011905
"5175","Takaoka",136.9384887,36.65218926
"5176","Takapuna",174.73457839,-36.76665976
"5177","Takeo",104.77777778,10.97708334
"5178","Talara",-81.26361111,-4.58305556
"5179","Talas",72.23406863,42.52687908
"5180","Talca",-71.6504902,-35.43002451
"5181","Talcahuano",-73.11846981,-36.74871364
"5182","Taldyqorghan",78.37153756,45.00510563
"5183","Tall Afar",42.44123563,36.37284483
"5184","Tallahassee",-84.27218328,30.47693406
"5185","Tallinn",24.74659091,59.42709035
"5186","Taloyoak",-93.52916666,69.5375
"5187","Taltal",-70.48083334,-25.4075
"5188","Tamale",-0.8502572,9.4162037
"5189","Tamanrasset",5.52741228,22.7870614
"5190","Tamazunchale",-98.73359053,21.2715535
"5191","Tambacounda",-13.67214912,13.77214912
"5192","Tambov",41.43960745,52.73379811
"5193","Tame",-71.73680556,6.45763889
"5194","Tampa",-82.57674902,28.00206926
"5195","Tampere",23.73882058,61.48321949
"5196","Tampico",-97.86034264,22.27810914
"5197","Tamuin",-98.77916667,22.00416667
"5198","Tamworth",150.92063008,-31.09644309
"5199","Tan An",106.46659407,10.60496014
"5200","Tan Tan",-11.1,28.43472222
"5201","Tandil",-59.13776882,-37.31330645
"5202","Tanga",39.08892276,-5.07957317
"5203","Tangail",89.90230659,24.23483355
"5204","Tangier",-5.82756568,35.74694171
"5205","Tangshan",118.36565472,39.72836342
"5206","Tanjungkarang-Telubketung",105.31154979,-5.449295
"5207","Tanjungpandan",107.64431818,-2.7375
"5208","Tanjungpinang",104.45673077,0.9150641
"5209","Tanta",31.1840088,30.67654838
"5210","Taonan",122.77916667,45.33278302
"5211","Tapachula",-92.26927655,14.90059524
"5212","Tara",74.375,56.89320175
"5213","Tarabuco",-64.9125,-19.17916667
"5214","Tarakan",117.59189815,3.31157408
"5215","Taranto",17.22474189,40.52179204
"5216","Tarapoto",-76.47916666,-6.5125
"5217","Tarawa",173.01547619,1.33869048
"5218","Taraz",71.38730507,42.89071637
"5219","Tarbes",0.06643258,43.2289794
"5220","Taree",152.46208333,-31.90291667
"5221","Tarija",-64.72977642,-21.53180894
"5222","Tarlac",120.60485881,15.59135729
"5223","Tarma",-75.72083333,-11.4125
"5224","Tarnow",20.93615263,50.0446581
"5225","Tarragona",1.22791298,41.12702802
"5226","Tarsus",34.7388462,36.85531372
"5227","Tartagal",-63.79821428,-22.51607143
"5228","Tartu",26.72234848,58.37072511
"5229","Tartus",36.00608811,34.83583032
"5230","Tarutung",98.9625,2.0125
"5231","Tash Komur",72.21098485,41.33977273
"5232","Tashkent",69.25696954,41.31901774
"5233","Tashtagol",87.86805556,52.77638889
"5234","Tasikmalaya",108.09345466,-7.22290665
"5235","Tatarsk",75.97992424,55.21830808
"5236","Tatui",-47.8443408,-23.34695274
"5237","Tatvan",42.28399123,38.50065789
"5238","Taubate",-45.49644737,-22.97323099
"5239","Taungoo",96.43635621,18.93651961
"5240","Taupo",176.08351449,-38.69365942
"5241","Tauranga",176.15280303,-37.70083333
"5242","Tavda",65.25870098,58.05588235
"5243","Tawau",117.89457071,4.27121212
"5244","Tayshet",98.01089181,55.93413743
"5245","Tayynsha",69.75833333,53.84583333
"5246","Taza",-4,34.22037037
"5247","Tbilisi",44.82446682,41.72071485
"5248","Tebessa",8.11133333,35.41133333
"5249","Tebingtinggi",99.1792647,3.33720588
"5250","Tecoman",-103.87651515,18.9155303
"5251","Tecuala",-105.45833334,22.39861111
"5252","Tefe",-64.71192529,-3.36364943
"5253","Tegal",109.12441657,-6.98041713
"5254","Tegucigalpa",-87.19910969,14.08329772
"5255","Tehran",51.41684834,35.70917136
"5256","Tehuacan",-97.40226608,18.46893275
"5257","Tehuantepec",-95.2314394,16.3280303
"5258","Tejen",60.49928161,37.37945402
"5259","Tekax",-89.28472222,20.20416667
"5260","Tekirdag",27.50714286,40.975
"5261","Tel Aviv-Yafo",34.83673484,32.03026572
"5262","Telemaco Borba",-50.63293011,-24.32674731
"5263","Teller",-166.3625,65.2625
"5264","Teluk Intan",101.02997967,4.01087398
"5265","Tema",-0.05345417,5.6727695
"5266","Temirtau",72.98826923,50.05403846
"5267","Temple",-97.36378205,31.09444445
"5268","Temuco",-72.58467949,-38.72801282
"5269","Tena",-77.81302083,-0.9984375
"5270","Tengchong",98.49770408,25.03869047
"5271","Tenkodogo",-0.38083333,11.78291667
"5272","Tennant Creek",134.1875,-19.65
"5273","Tenosique",-91.42211538,17.4676282
"5274","Teofilo Otoni",-41.50539216,-17.86470588
"5275","Tepic",-104.88789063,21.50377604
"5276","Teresina",-42.79271415,-5.08838454
"5277","Termiz",67.30733831,37.25466418
"5278","Ternate",127.36305555,0.7775
"5279","Ternopil",25.60272988,49.54621648
"5280","Terrace",-128.60344203,54.52010869
"5281","Terre Haute",-87.38673611,39.46708333
"5282","Tessenei",36.65677083,15.10677083
"5283","Tete",33.59345238,-16.15488095
"5284","Tetovo",21.01037879,42.04113636
"5285","Texarkana",-94.06276246,33.44137139
"5286","Texas City",-94.96086602,29.37826797
"5287","Teziutlan",-97.30972222,19.79988095
"5288","Tezpur",92.79763808,26.75765953
"5289","Thai Nguyen",106.00053009,21.46226864
"5290","Thanh Hoa",105.70504061,19.80722069
"5291","Thanjavur",79.19065746,10.54179146
"5292","The Hague",4.4469362,51.95795585
"5293","The Pas",-101.25059524,53.82083333
"5294","Theodore",150.07916666,-24.94583333
"5295","Thermopolis",-108.21527778,43.64398148
"5296","Thessalon",-83.55833333,46.25833334
"5297","Thessaloniki",22.92670817,40.64529055
"5298","Thies",-16.92433575,14.79293478
"5299","Thika",37.0816358,-1.05015432
"5300","Thimphu",89.63816667,27.47733334
"5301","Thohoyandou",30.64329655,-23.03349188
"5302","Thompson",-97.85034722,55.74826389
"5303","Thongwa",96.525,16.75833334
"5304","Thorshavn",-6.77716667,62.0195
"5305","Three Springs",115.7625,-29.5375
"5306","Thunder Bay",-89.26196922,48.40851911
"5307","Thung Song",99.72083333,8.15416667
"5308","Tianjin",117.29381208,37.6411819
"5309","Tianmen",112.9873333,30.61598666
"5310","Tianshui",105.75045589,34.55090119
"5311","Tiarat",1.31983333,35.36033334
"5312","Tibati",12.6275,6.4625
"5313","Ticul",-89.53518518,20.39675926
"5314","Tidjikdja",-11.43020834,18.553125
"5315","Tidore",127.4031746,0.65952381
"5316","Tieli",128.0392316,46.9896645
"5317","Tieling",123.85352304,42.27554201
"5318","Tijuana",-116.99817353,32.53641712
"5319","Tikhoretsk",40.12435185,45.85953704
"5320","Tikhvin",33.51988095,59.64583333
"5321","Tikrit",43.67149123,34.62258772
"5322","Tillaberi",1.453125,14.21458333
"5323","Tillamook",-123.83361111,45.46083334
"5324","Timaru",171.23966049,-44.39212963
"5325","Timashevsk",38.94607143,45.6225
"5326","Timbauba",-35.30472222,-7.49101852
"5327","Timbedra",-8.1625,16.24583334
"5328","Timbuktu",-3.00218254,16.75218254
"5329","Timika",136.88621795,-4.54262821
"5330","Timimoun",0.278125,29.2375
"5331","Timiryazevskiy",84.89212963,56.48888889
"5332","Timisoara",21.22989418,45.74424603
"5333","Timmins",-81.33600427,48.47959402
"5334","Timon",-42.83301949,-5.0943404
"5335","Tindouf",-8.15037879,27.68409091
"5336","Tingo Maria",-76.00052083,-9.2984375
"5337","Tinogasta",-67.5625,-28.06666666
"5338","Tirana",19.80555555,41.33947368
"5339","Tiraspol",29.63096847,46.84954955
"5340","Tirgu Mures",24.53967391,46.53592995
"5341","Tiruchchirappalli",79.08949522,10.73392028
"5342","Tirunelveli",77.72175649,8.75633732
"5343","Tirupati",79.61642323,13.62242951
"5344","Tiruppur",77.29955086,11.10537083
"5345","Tiruvannamalai",79.10072526,12.19341635
"5346","Titusville",-80.82855903,28.59357639
"5347","Tizimin",-88.14916667,21.1425
"5348","Tiznit",-9.74102564,29.70288461
"5349","Tlaxcala",-98.28820608,19.29601669
"5350","Tlaxiaco",-97.68154762,17.2672619
"5351","Tlimcen",-1.3125,34.89064815
"5352","Toamasina",49.38577586,-18.1466954
"5353","Tobol",62.57916667,52.69444445
"5354","Tobolsk",68.26033951,58.19753086
"5355","Tocache",-76.51666666,-8.1875
"5356","Tocantinopolis",-47.42321429,-6.32916667
"5357","Toconao",-68.00416666,-23.1875
"5358","Tocopilla",-70.19583333,-22.0875
"5359","Togiak",-160.37916666,59.0625
"5360","Toguchin",84.3929054,55.24087838
"5361","Tokar",37.72678572,18.42916667
"5362","Tokmak",75.28721264,42.83175287
"5363","Toktogul",72.93307292,41.87760417
"5364","Tokushima",134.49332011,34.10117725
"5365","Tokyo",139.68774858,35.71909634
"5366","Tolanaro",46.97916667,-25.02361111
"5367","Toledo1",-83.60457773,41.65628426
"5368","Toledo2",-4.03728633,39.86100427
"5369","Toliara",43.70114942,-23.34482759
"5370","Tolu",-75.57916667,9.52222222
"5371","Toluca",-99.60218391,19.26340517
"5372","Tolyatti",49.38198324,53.53994413
"5373","Tom Price",117.79027778,-22.68888889
"5374","Tomah",-90.50126812,43.98894928
"5375","Tomakomai",141.57855691,42.63577236
"5376","Tombstone",-110.06805555,31.71527778
"5377","Tomsk",84.9509083,56.53770185
"5378","Tonantins",-67.80416666,-2.87083333
"5379","Tongchuan",109.09129818,35.09634354
"5380","Tonghua",125.76105072,41.67844203
"5381","Tongliao",122.26983753,43.61936583
"5382","Tongling",117.88050536,30.94285475
"5383","Tongren",109.17760416,27.71640625
"5384","Tonk",75.79430751,26.16637324
"5385","Tonopah",-117.22916603,38.06527816
"5386","Toowoomba",151.93990741,-27.56453704
"5387","Topeka",-95.69965986,39.03601191
"5388","Topki",85.61135057,55.27772988
"5389","Torbat-e Jam",60.6225,35.23916667
"5390","Toronto",-79.48332541,43.68208481
"5391","Tororo",34.28202235,0.55443305
"5392","Torreon",-103.44583333,25.55427584
"5393","Torzhok",34.9675,57.04845238
"5394","Totness",-56.33333334,5.875
"5395","Tottori",134.22436869,35.49621212
"5396","Touggourt",6.06976951,33.1089539
"5397","Toulon",5.91525027,43.12534379
"5398","Toulouse",1.41494872,43.5975
"5399","Tournavista",-74.7125,-8.92916666
"5400","Tours",0.69483105,47.38188717
"5401","Townsville",146.76941057,-19.2977981
"5402","Toyama",137.23536624,36.71004741
"5403","Tozeur",8.1349359,33.91858974
"5404","Trablous",35.97645042,34.46940928
"5405","Trabzon",40.11755796,40.96496277
"5406","Tralee",-9.69852941,52.27401961
"5407","Trancas",-65.28333333,-26.22916667
"5408","Trang",99.64198718,7.56891025
"5409","Tranqueras",-55.76875,-31.18958333
"5410","Traralgon",146.53780864,-38.19737654
"5411","Traverse City",-85.61720588,44.74916667
"5412","Treinta y Tres",-54.38092105,-33.22916667
"5413","Trelew",-65.31356383,-43.25398936
"5414","Trento",11.11982323,46.09482323
"5415","Trenton",-74.82272401,40.16164557
"5416","Trepassey",-53.3625,46.73333334
"5417","Tres Arroyos",-60.27638889,-38.37777778
"5418","Tres Lagoas",-51.70083333,-20.78833333
"5419","Treviso",12.25565824,45.69100195
"5420","Trieste",13.80160891,45.64492574
"5421","Trindade",-49.4363732,-16.63407843
"5422","Trinidad1",-104.50677083,37.17291667
"5423","Trinidad2",-64.89742064,-14.83154762
"5424","Tripoli1",13.19321955,32.86206949
"5425","Tripoli2",22.38287037,37.51064815
"5426","Trivandrum",76.79629218,9.00867972
"5427","Trnava",17.58594961,48.36870155
"5428","Trois Rivieres",-72.56083333,46.36173077
"5429","Troitsk",61.56168981,54.09398148
"5430","Trollhattan",12.29583333,58.29189068
"5431","Tromso",18.95113636,69.67095959
"5432","Trondheim",10.39904147,63.40080203
"5433","Trout River",-58.12916666,49.47916666
"5434","Troyes",4.07318376,48.29419516
"5435","Trujillo1",-70.43805555,9.36361111
"5436","Trujillo2",-85.95833333,15.9125
"5437","Trujillo3",-79.0310567,-8.09909794
"5438","Truth or Consequences",-107.25194444,33.13361111
"5439","Tsavo",38.47083334,-2.99583333
"5440","Tsetserleg",101.46369048,47.47281746
"5441","Tshabong",22.4,-26.02083333
"5442","Tshela",12.92708334,-4.96875
"5443","Tshikapa",20.78916667,-6.41666667
"5444","Tskhinvali",43.9656746,42.23154762
"5445","Tsu",136.54995145,34.8023706
"5446","Tsumeb",17.70972222,-19.24791667
"5447","Tsuruoka",139.82567829,38.72800388
"5448","Tuapse",39.0875,44.10277778
"5449","Tuban",111.92112506,-7.06256019
"5450","Tubarao",-49.01774691,-28.47700617
"5451","Tubruq",23.95441176,32.08431373
"5452","Tucano",-38.7875,-10.9625
"5453","Tucson",-110.93139083,32.25437063
"5454","Tucumcari",-103.72638889,35.16805555
"5455","Tucupita",-62.05416667,9.0625
"5456","Tucurui",-49.7125,-3.67916666
"5457","Tukuyu",33.62707913,-9.218096
"5458","Tula1",37.61983104,54.20187571
"5459","Tula2",-99.7125,23.00416667
"5460","Tulare",-119.34284591,36.20558176
"5461","Tulcea",28.79229798,45.17790404
"5462","Tulsa",-95.91999158,36.10314454
"5463","Tulua",-76.19614197,4.08225309
"5464","Tulun",100.57981771,54.56341146
"5465","Tumbes",-80.44259259,-3.56527778
"5466","Tumen",129.84116667,42.9655
"5467","Tumkur",77.09990157,13.35324803
"5468","Tumut",148.22453704,-35.30694445
"5469","Tunduma",32.76924603,-9.31011905
"5470","Tunduru",37.37083334,-11.09583333
"5471","Tungkang",120.48454763,22.56358418
"5472","Tunis",10.20949771,36.80094749
"5473","Tunja",-73.3563172,5.53508065
"5474","Tununak",-165.25,60.57916667
"5475","Tunuyan",-69.02083334,-33.58194445
"5476","Tupa",-50.52373188,-21.92735507
"5477","Tupelo",-88.72878205,34.24467949
"5478","Tupiza",-65.72083333,-21.44166666
"5479","Tuquerres",-77.59192177,1.07253401
"5480","Turbat",63.04889456,26.00637755
"5481","Turbo",-76.725,8.0925
"5482","Turin",7.64925489,45.06554006
"5483","Turkistan",68.24876543,43.29645062
"5484","Turkmenabat",63.57010234,39.06805556
"5485","Turkmenbasy",52.97361111,40.01126543
"5486","Turku",22.2907187,60.46252205
"5487","Turnovo",25.61891026,43.06805556
"5488","Turpan",89.17515432,42.94969135
"5489","Tuscaloosa",-87.53626543,33.19790565
"5490","Tuticorin",78.13364583,8.81729167
"5491","Tuxpam",-97.38838652,20.95310284
"5492","Tuxpan",-105.29647356,21.94583361
"5493","Tuxtla Gutierrez",-93.12496177,16.7594419
"5494","Tuymazy",53.70281532,54.60754505
"5495","Tuzla",18.66851851,44.53148148
"5496","Tver",35.88820547,56.86157407
"5497","Tweed Heads",153.53044872,-28.20309829
"5498","Twin Falls",-114.46067708,42.56223958
"5499","Tyler",-95.29622748,32.32984234
"5500","Tynda",124.72083333,55.15544872
"5501","Tyumen",65.59194297,57.15712865
"5502","Tzaneen",30.16600878,-23.83399123
"5503","Uba",-42.94620647,-21.11026119
"5504","Ubaitaba",-39.32083333,-14.31488095
"5505","Uberaba",-47.93560996,-19.75416667
"5506","Uberlandia",-48.27589114,-18.91274085
"5507","Ubomba",32.0875,-27.57083333
"5508","Ubon Ratchathani",104.86518362,15.23855932
"5509","Udaipur",73.71600076,24.58635845
"5510","Udine",13.22813063,46.08948198
"5511","Udon Thani",102.79469178,17.40188356
"5512","Ufa",56.04692438,54.81842551
"5513","Uglegorsk",142.07575758,49.07727273
"5514","Uglich",38.33077957,57.52513441
"5515","Uige",15.0575,-7.61416667
"5516","Uitenhage",25.41692177,-33.7747449
"5517","Ujjain",75.80354938,23.19696502
"5518","Ujungpandang",119.59939945,-5.3792616
"5519","Ukhta",53.71499141,63.57607388
"5520","Ukiah",-123.20686937,39.1588964
"5521","Ulaanbaatar",106.88301282,47.93223684
"5522","Ulaangom",92.06607143,49.98154762
